거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-02-11,730.85,702.911,682.859,669.057,668.046,679.667,697.049,704.48,688.279,621.277,618.818,619.158,601.207,596.067,604.797,615.529,644.298,693.718,750.224,760.21,750.254,735.598,723.888,721.209
2021-02-12,676.492,640.7,615.04,603.481,604.472,616.457,638.434,655.061,625.919,545.843,526.688,518.133,532.841,518.561,506.634,525.936,560.71,622.764,676.542,697.845,697.411,689.937,685.358,683.995
2021-02-13,648.145,621.845,607.148,585.233,581.871,591.269,604.805,610.838,594.341,549.395,527.926,503.615,488.494,477.233,462.589,480.958,524.461,598.518,689.196,726.879,726.419,723.191,715.977,704.304
2021-02-14,654.435,601.324,573.952,575.945,587.995,603.4,599.323,593.568,587.416,575.107,576.861,547.119,551.029,559.703,576.6,597.732,623.163,651.008,689.917,699.992,689.852,675.782,676.594,678.376
2021-02-15,639.394,608.391,597.297,588.776,593.208,611.647,638.965,680.403,723.338,727.9,742.968,757.362,748.456,728.164,668.808,664.712,709.588,775.326,878.551,895.042,878.225,853.028,831.207,826.983
2021-02-16,780.997,745.263,721.06,708.532,715.786,736.475,764.313,798.17,747.965,657.462,631.837,601.894,578.444,593.77,609.506,674.384,744.019,828.956,871.849,868.629,853.141,834.673,827.784,828.081
2021-02-17,795.606,766.647,747.101,736.125,734.822,754.778,787.086,835.967,883.897,859.261,812.429,795.788,769.877,794.446,836.57,864.14,911.47,951.651,984.582,975.556,947.013,916.427,890.012,882.484
2021-02-18,838.17,807.62,781.552,768.125,768.536,781.961,809.228,847.921,897.006,889.086,835.436,813.794,795.817,829.429,816.349,822.065,858.39,904.104,955.426,957.192,933.18,900.343,878.652,872.722
2021-02-19,830.5,795.838,775.87,765.31,767.878,781.219,808.721,834.938,776.149,702.595,659.101,623.907,595.671,590.693,599.355,622.114,658.891,738.879,842.984,873.525,861.392,836.022,812.21,802.006
2021-02-20,754.753,713.482,689.357,672.787,673.941,683.062,702.697,710.587,644.74,587.922,562.278,533.118,504.383,501.887,505.464,536.033,584.352,652.078,746.677,785.817,778.058,760.122,747.421,742.451
2021-02-21,700.477,665.555,642.103,631.237,628.743,639.809,657.673,658.402,575.703,516.342,492.788,468.775,455.542,452.518,461.456,484.113,531.086,612.892,698.122,721.011,708.973,702.075,690.79,672.448
2021-02-22,620.671,596.35,576.555,577.452,589.723,615.102,653.354,676.329,633.568,592.271,562.311,536.052,508.451,519.221,535.338,558.291,628.612,670.498,750.344,783.5,783.596,769.98,755.395,746.249
2021-02-23,709.203,682.558,667.332,664.951,675.607,689.592,722.826,746.847,688.42,621.194,593.756,572.916,544.328,544.877,564.748,586.458,647.394,729.414,812.307,843.136,824.617,799.841,782.798,779.355
2021-02-24,740.117,709.07,693.473,682.225,685.691,706.972,740.936,759.826,698.27,630.061,595.718,561.542,528.348,542.949,555.453,581.519,626.763,696.229,786.808,822.936,806.624,787.544,774.999,766.521
2021-02-25,719.836,686.123,657.59,643.534,644.978,663.181,698.146,724.685,677.547,659.227,659.893,649.575,653.504,674.913,696.198,746.032,789.066,810.651,817.589,826.23,804.924,782.813,762.848,752.54
2021-02-26,706.082,668.153,647.181,639.884,636.588,651.047,676.012,713.104,776.689,809.245,827.168,756.488,690.724,706.719,691.19,695.55,733.425,789.873,819.124,822.696,803.239,777.487,764.534,757.751
2021-02-27,716.948,682.161,658.773,643.253,642.561,660.482,679.343,689.886,696.773,643.158,604.829,599.369,597.685,601.312,621.752,677.337,741.376,769.9,802.829,802.775,784.818,760.921,740.992,730.553
2021-02-28,691.888,653.382,630.192,612.229,610.169,618.756,642.078,644.778,612.16,607.078,558.875,563.227,577.757,585.348,583.057,593.741,653.704,699.664,734.241,742.008,727.823,706.708,690.569,680.905
2021-03-01,637.126,598.332,577.073,566.115,563.047,574.327,592.359,612.198,635.21,656.695,669.816,670.768,654.12,656.969,667.902,690.955,705.372,723.639,748.963,755.137,746.735,741.029,734.325,729.458
2021-03-02,687.629,659.212,639.904,634.24,640.347,661.685,699.908,745.537,774.714,736.211,685.882,616.11,579.841,583.812,583.52,594.498,633.206,723.556,840.421,879.795,866.717,844.19,819.861,809.867
2021-03-03,769.508,737.317,715.429,701.646,703.929,719.469,749.828,759.48,706.898,649.028,618.011,592.777,575.667,587.026,613.787,614.979,644.831,695.652,788.835,834.463,814.516,785.263,759.463,744.823
2021-03-04,698.351,663.199,643.636,629.653,625.536,642.275,670.936,719.821,784.513,758.395,764.592,757.553,749.96,784.958,797.386,807.926,816.932,835.908,840.854,838.671,811.88,782.333,760.329,751.595
2021-03-05,708.22,668.989,635.675,623.047,627.923,651.447,678.427,699.906,672.225,648.425,627.069,572.847,534.421,532.573,546.904,575.462,630.501,686.393,747.241,774.812,768.277,749.205,734.976,721.034
2021-03-06,684.093,655.653,635.151,628.785,649.972,674.142,682.472,670.45,635.392,613.412,598.096,599.267,572.889,604.724,608.866,618.989,654.745,711.858,765.491,786.511,772.156,750.845,736.434,725.693
2021-03-07,685.969,653.173,633.159,624.837,624.922,641.809,659.514,667.112,681.027,692.323,681.048,621.203,592.509,588.968,587.39,583.583,593.802,650.06,764.739,823.27,820.017,799.607,773.401,752.364
2021-03-08,717.631,690.693,664.464,658.183,661.411,680.151,713.888,739.201,692.293,657.397,624.973,581.231,546.641,563.074,567.412,594.911,630.72,697.267,788.932,836.693,823.166,796.898,770.172,749.424
2021-03-09,694.206,663.838,648.678,641.765,645.631,660.55,693.454,724.645,725.054,701.8,686.797,665.038,631.118,617.025,617.688,594.348,625.86,675.573,774.329,841.051,837.099,806.532,620.487,592.582
2021-03-10,739.701,705.468,681.818,672.115,672.619,689.746,722.521,730.932,663.558,620.455,580.128,543.482,510.826,523.012,551.036,583.497,625.038,676.163,750.865,802.267,797.83,779,761.935,751.013
2021-03-11,709.505,677.43,653.816,645.892,647.759,663.198,688.218,696.75,660.957,638.389,617.395,584.787,564.743,604.827,641.591,659.126,676.728,705.902,747.784,762.682,750.953,729.127,711.729,701.054
2021-03-12,662.603,635.096,612.994,601.243,596.952,610.051,637.005,674.715,719.427,734.246,721.088,703.486,664.724,690.819,709.975,692.213,681.942,714.497,785.492,815.01,796.037,781.892,764.564,737.204
2021-03-13,705.298,678.29,657.973,640.874,630.365,648.803,680.141,660.469,588.978,561.066,556.074,558.617,528.176,525.774,503.208,520.216,554.374,622.31,720.919,788.495,791.312,776.898,763.707,756.267
2021-03-14,718.159,685.137,667.858,659.468,660.122,674.395,690.248,657.641,552.667,506.77,478.981,460.063,450.525,447.577,450.506,479.671,526.588,597.196,702.796,782.755,796.87,783.91,769.734,759.901
2021-03-15,718.306,687.3,665.652,650.16,651.965,668.729,698.322,684.681,660.851,608.741,573.448,542.992,513.235,525.715,595.569,596.591,643.357,689.552,722.728,743.238,727.827,706.146,685.056,662.482
2021-03-16,621.458,593.311,576.635,565.951,570.641,585.809,613.263,647.078,683.457,694.761,662.048,625.437,523.88,523.981,533.572,545.329,575.357,628.944,707.65,790.083,797.001,776.481,756.923,746.216
2021-03-17,706.773,677.704,662.989,658.753,664.047,689.192,720.582,698.965,615.392,580.111,545.23,512.1,484.308,504.452,521.138,554.688,590.551,653.725,725.039,784.986,781.665,763.369,744.451,730.898
2021-03-18,690.188,657.792,641.673,635.288,638.187,653.741,678.696,670.586,618.282,595.116,570.806,543.113,513.366,533.829,566.7,591.024,638.484,681.085,723.445,749.572,738.731,717.101,695.013,685.58
2021-03-19,642.167,614.183,594.591,594.501,592.876,607.683,633.141,655.182,670.141,628.481,614.612,588.715,566.902,597.865,586.554,625.649,676.329,714.091,736.973,743.061,734.282,721.013,708.061,700.646
2021-03-20,658.67,628.543,603.484,589.803,587.122,595.658,605.631,622.131,668.613,682.198,679.472,636.587,630.847,645.22,638.196,643.8,676.14,705.627,735.271,742.932,729.467,712.846,700.614,692.887
2021-03-21,669.257,645.939,632.829,629.922,631.911,641.825,654.366,648.57,589.058,535.171,508.774,486.627,481.976,481.28,494.399,526.62,591.939,690.866,788.338,840.599,829.654,808.441,789.343,778.074
2021-03-22,748.342,722.972,706.099,699.752,701.212,719.345,745.621,743.262,658.168,606.641,578.929,544.074,519.435,528.644,540.648,557.797,601.136,674.473,793.138,863.132,862.728,844.727,822.635,805.217
2021-03-23,762.366,729.872,708.412,703.374,706.998,724.284,748.471,715.235,631.39,597.924,566.056,530.352,504.712,515.436,524.046,547.577,585.437,646.564,748.329,829.132,840.096,826.055,803.416,787.124
2021-03-24,741.685,708.642,679.935,669.315,675.693,686.023,706.24,683.36,641.088,597.509,565.768,563.559,537.076,560.173,585.205,580.94,613.139,645.305,696.926,759.52,761.789,748.866,731.124,726.411
2021-03-25,689.849,668.426,644.422,641.751,647.742,666.188,691.929,656.194,593.376,562.868,533.358,505.293,476.21,486.493,498.43,523.38,565.388,626.101,703.586,789.413,797.724,783.002,775.138,764.32
2021-03-26,716.304,689.498,671.256,663.596,672,695.254,722.607,676.153,590.529,560.858,531.891,500.955,476.039,487.872,500.89,521.925,564.856,617.76,689.414,764.43,773.194,764.555,749.624,737.943
2021-03-27,691.198,634.485,607.289,609.822,606.301,622.845,637.984,607.99,584.011,586.687,613.958,616.179,615.616,652.158,675.432,679.613,688.737,718.351,725.542,724.022,709.596,688.396,673.856,666.028
2021-03-28,626.817,595.265,574.988,565.675,582.229,608.227,627.363,598.48,559.078,548.23,511.24,507.013,479.115,479.742,485.39,508.016,541.157,593.425,662.846,736.625,750.379,744.934,731.853,715.247
2021-03-29,671.416,641.427,615.854,596.841,599.781,618.681,645.274,633.947,612.787,579.453,554.03,527.903,502.749,514.842,522.53,547.104,584.493,627.17,689.294,758.202,769.563,755.543,733.864,698.023
2021-03-30,672.79,638.08,623.789,613.418,601.619,625.851,648.912,635.095,582.096,554.215,521.886,496.803,470.795,482.832,498.123,520.417,561.329,614.573,688.436,767.256,777.802,768.918,753.94,738.899
2021-03-31,691.704,659.243,636.893,624.142,620.482,632.61,647.763,621.461,575.001,543.718,518.996,519.725,530.786,574.51,601.516,617.846,642.941,681.787,711.713,745.567,739.317,718.822,699.314,683.321
2021-04-01,636.843,605.338,588.764,576.736,580.794,596.766,618.464,626.946,625.082,614.83,624.351,627.433,637.754,662.785,680.619,721.525,753.499,772.737,776.673,782.048,765.315,736.451,713.968,683.873
2021-04-02,654.464,624.537,599.83,588.751,587.04,598.368,619.404,623.82,622.033,622.164,594.414,583.739,576.794,600.032,611.661,622.881,639.792,664.076,692.402,717.299,709.342,692.807,677.017,663.749
2021-04-03,620.826,587.971,566.016,551.839,550.673,562.309,576.638,592.156,617.862,638.921,652.225,663.132,651.539,652.49,632.681,615.153,603.048,624.442,673.749,712.459,704.45,694.722,682.778,674.7
2021-04-04,625.992,594.856,578.585,569.572,575.54,588.768,596.73,590.988,579.004,583.47,583.619,593.717,586.84,589.607,598.348,607.429,628.614,660.074,701.915,733.365,732.218,721.327,709.897,693.972
2021-04-05,650.727,625.484,607.049,599.073,604.49,622.618,649.319,624.901,594.379,583.879,544.03,498.858,469.717,480.529,485.098,508.188,557.654,617.889,713.048,801.258,806.959,792.687,773.765,752.294
2021-04-06,696.036,651.871,628.214,616.925,622.091,641.913,652.365,636.052,572.803,538.315,509.147,482.672,467.234,474.92,493.144,511.055,555.397,613.847,688.061,776.791,790.468,772.476,748.111,729.24
2021-04-07,683.775,657.249,639.707,632.201,635.722,653.348,667.446,610.489,575.509,552.85,518.715,491.775,465.768,499.884,523.914,541.356,575.729,619.635,693.644,763.422,763.732,745.783,721.506,698.701
2021-04-08,658.017,625.731,605.528,597.541,600.882,627.334,643.423,625.445,599.378,582.615,563.775,506.477,469.105,475.981,486.183,508.677,550.962,614.888,695.845,782.005,798.433,786.149,766.832,747.523
2021-04-09,711.855,682.741,660.045,649.535,657.25,673.412,677.842,618.415,577.636,545.57,524.483,500.797,489.995,517.082,550.04,572.881,592.975,628.725,686.682,754.893,758.189,743.914,721.752,701.991
2021-04-10,663.126,643.834,632.021,629.167,629.092,644.916,635.455,582.014,537.317,507.518,480.43,468.232,472.067,461.531,447.313,473.23,525.623,587.233,669.609,756.161,775.313,769.379,756.112,743.51
2021-04-11,701.817,671.108,646.545,632.339,635.241,647.612,643.16,573.255,502.977,477.426,453.173,428.315,417.279,417.471,428.502,449.776,499.998,570.741,653.847,713.062,715.011,700.628,678.22,662.701
2021-04-12,614.616,583.293,564.139,554.948,559.617,572.424,596.308,616.712,684.546,718.589,725.472,727.449,716.987,711.147,705.201,713.305,744.28,767.881,765.152,767.957,748.406,717.551,692.444,680.119
2021-04-13,643.58,626.123,610.285,607.595,612.952,629.516,639.468,625.502,653.797,654.719,649.109,610.776,565.67,564.793,608.241,632.621,636.801,652.737,708,796.466,800.407,790.19,773.745,759.882
2021-04-14,715.445,681.6,665.229,655.676,661.68,674.703,682.512,679.557,662.49,657.475,582.114,508.653,476.127,487.507,500.505,528.942,575.588,632.503,721.98,823.692,813.581,800.93,785.463,775.027
2021-04-15,727.059,695.949,675.855,664.181,667.389,684.349,694.332,630.227,578.839,558.855,531.482,499.155,479.831,513.614,538.018,575.088,606.434,621.542,682.135,775.131,793.457,780.368,754.473,721.802
2021-04-16,674.815,633.319,605.454,596.668,598.93,623.765,647.14,590.5,564.119,546.973,527.066,506.313,484.027,499.481,540.598,576.352,589.898,632.896,676.647,729.271,741.54,729.395,705.328,688.916
2021-04-17,647.533,614.157,595.55,586.043,591.764,616.603,629.312,579.464,545.91,514.664,516.435,463.176,448.128,451.967,459.302,473.804,522.219,590.827,694.556,787.094,799.526,790.279,773.968,760.132
2021-04-18,717.865,684.739,668.008,659.061,662.108,674.027,657.915,566.8,504.766,470.425,441.815,421.615,410.73,419.954,425.737,450.048,503.137,579.77,676.569,760.278,770.931,765.552,752.559,746.459
2021-04-19,710.035,685.723,672.363,665.017,666.766,682.371,676.911,599.273,556.677,532.411,508.559,483.007,463.791,475.702,491.437,516.045,557.79,615.814,678.6,768.111,789.884,784.871,770.619,750.114
2021-04-20,718.083,689.091,675.118,668.056,669.907,686.446,681.791,598.056,561.3,538.78,512.762,486.077,465.094,479.2,493.507,525.167,576.743,615.193,668.622,754.969,769.494,755.811,727.726,719.738
2021-04-21,687.569,660.117,652.75,647.448,642.196,651.174,646.264,580.488,570.85,562.327,533.663,495.982,480.767,499.121,513.073,536.951,574.827,625.454,665.309,707.69,713.102,696.281,657.427,638.43
2021-04-22,613.455,587.217,568.68,553.569,559.252,572.513,583.023,575.673,588.339,572.865,556.439,554.901,541.354,552.893,556.251,572.432,589.572,628.413,668.153,700.797,697.474,681.32,663.764,642.42
2021-04-23,603.06,573.889,551.52,540.802,542.607,559.981,578.312,599.594,608.988,598.223,578.315,512.997,476.39,495.677,524.293,563.944,605.639,634.345,663.608,705.036,707.751,693.515,676.944,654.255
2021-04-24,611.254,580.953,562.654,553.787,550.751,561.177,566.328,567.782,582.88,565.262,555.856,517.108,501.133,499.532,498.591,522.728,553.378,600.997,647.19,693.149,708.328,699.231,682.349,665.353
2021-04-25,627.569,604.553,585.966,574.726,574.43,590.07,582.793,518.026,482.346,458.272,438.312,422.042,415.137,418.895,444.144,480.478,521.533,577.137,630.995,692.672,711.999,701.783,684.521,670.02
2021-04-26,627.508,602.258,586.022,581.722,585.701,600.88,599.987,559.745,556.162,532.542,510.164,484.413,463.771,478.568,490.037,518.205,561.406,615.017,665.851,733.165,747.604,735.134,713.604,696.144
2021-04-27,655.036,624.778,603.902,585.968,590.227,601.472,599.662,559.941,580.639,599.562,587.085,548.972,515.302,508.99,573.749,606.978,631.562,660.94,685.39,710.741,688.094,683.381,664.171,646.335
2021-04-28,601.43,573.581,553.502,542.555,546.045,561.963,577.95,570.451,604.552,585.621,564.2,563.17,518.327,526.923,556.792,557.906,602.046,647.893,672.623,709.9,717.783,701.676,674.987,654.923
2021-04-29,611.843,581.98,562.761,555.277,558.619,570.367,590.655,603.513,588.797,541.194,518.043,494.372,472.137,487.667,503.971,532.007,573.614,619.742,655.811,711.303,728.122,714.959,689.394,651.1
2021-04-30,623.746,606.089,588.61,569.483,558.585,570.909,573.583,544.008,534.362,516.106,499.685,479.427,457.191,474.738,491.809,519.328,559.459,615.936,664.864,702.585,706.458,691.968,679.095,674.152
2021-05-01,636.856,607.548,584.146,583.414,586.121,580.903,575.434,537.702,552.037,566.855,552.059,472.778,432.731,450.45,470.666,465.38,500.852,575.737,645.952,714.402,733.736,724.791,710.171,694.056
2021-05-02,663.028,635.091,611.866,595.073,588.93,587.404,569.151,505.091,482.43,468.562,434.842,441.703,439.357,425.332,423.646,446.78,488.603,559.851,624.426,700.346,729.858,725.098,710.755,694.744
2021-05-03,649.736,620.39,600.962,595.086,602.561,615.013,602.632,541.315,525.151,506.477,490.801,470.714,453.101,479.74,492.064,538.45,583.133,611.143,649.998,699.294,708.936,689.615,669.752,653.826
2021-05-04,603.407,570.253,543.236,529.704,528.832,538.95,552.826,584.835,603.945,618.437,655.324,650.659,636.685,669.526,699.214,718.306,724.757,729.012,717.854,715.304,701.951,670.521,646.528,624.254
2021-05-05,589.41,563.406,546.554,539.598,544.657,558.66,554.31,532.824,468.485,452.692,437.843,417.629,402.937,411.318,425.671,453.131,501.028,558.569,609.956,675.08,704.066,698.397,677.281,658.928
2021-05-06,619.629,594.374,580.391,574.399,579.626,590.339,576.717,525.449,514.928,499.764,485.084,465.668,462.239,472.319,499.452,532.725,554.738,614.272,664.5,698.886,700.708,679.125,652.368,625.104
2021-05-07,587.84,555.913,529.853,518.263,517.382,527.6,543.821,556.304,555.293,547.85,524.408,492.46,489.313,510.826,552.422,560.035,599.398,621.886,647.71,688.912,705.722,696.083,679.968,665.666
2021-05-08,626.061,598.505,578.814,569.575,572.352,577.553,567.564,526.042,501.922,481.381,467.531,478.915,487.766,497.148,511.343,513.839,550.934,581.276,625.081,658.236,669.459,658.573,639.491,631.034
2021-05-09,595.572,569.71,555.588,545.879,545.416,552.631,535.541,495.778,473.246,454.74,439.358,423.336,418.182,420.65,433.027,460.642,511.118,569.232,610.102,659.494,677.651,664.351,636.796,606.786
2021-05-10,569.594,546.501,531.503,527.088,531.822,543.447,541.775,540.324,569.668,564.893,555.181,531.627,487.2,521.289,544.927,572.724,617.277,655.171,669.555,692.353,685.713,662.416,631.083,604.2
2021-05-11,562.353,533.502,513.543,505.114,508.464,521.538,545.399,576.375,619.534,637.216,644.077,637.906,629.472,655.859,683.496,701.781,696.827,716.811,716.811,715.943,710.316,681.064,650.241,623.648
2021-05-12,586.318,553.741,536.898,526.988,529.264,539.939,557.472,566.426,585.073,582.13,577.126,554.259,528.592,543.463,556.884,580.246,608.337,648.265,672.075,699.297,698.524,673.972,647.976,625.456
2021-05-13,579.659,550.245,533.264,523.405,525.141,537.712,545.641,550.678,561.372,544.19,523.506,500.617,489.191,522.421,528.098,541.408,577.347,625.656,659.263,688.826,692.426,669.762,638.859,613.965
2021-05-14,569.742,538.955,519.353,510.101,510.69,519.786,538.671,564.79,596.785,589.005,617.775,613.109,581.502,602.486,644.088,642.976,650.944,669.708,671.583,689.375,688.599,663.462,636.785,615.5
2021-05-15,569.796,538.205,517.485,507.532,508.931,513.059,526.898,542.615,553.188,541.406,563.643,589.312,557.597,533.728,576.444,613.472,643.402,669.581,692.443,709.845,701.273,676.737,646.096,619.469
2021-05-16,575.208,542.921,522.081,507.33,504.224,509.3,528.089,555.039,584.329,636.099,641.838,633.806,614.653,664.235,638.229,609.433,637.332,667.125,681.126,697.883,694.029,669.764,640.056,615.838
2021-05-17,571.972,543.129,525.414,513.579,508.943,520.306,537.758,572.262,616.223,635.622,666.275,621.09,594.678,600.151,600.262,587.491,592.533,620.06,648.175,681.946,684.656,668.294,647.909,624.221
2021-05-18,575.962,549.585,536.416,526.972,524.68,531.17,552.823,569.41,583.51,573.142,522.584,478.059,466.073,483.197,516.045,531.413,563.117,605.207,642.677,676.485,686.988,668.66,643.838,620.424
2021-05-19,577.356,546.217,527.533,518.294,522.044,530.384,526.189,498.905,480.061,466.39,453.539,438.348,442.027,450.995,496.639,543.629,584.452,609.237,630.875,662.966,665.191,646.545,619.284,594.546
2021-05-20,554.042,525.799,509.228,498.161,502.401,510.966,544.21,600.373,669.653,665.993,674.955,641.842,637.861,632.424,647.963,636.51,648.428,670.489,678.987,684.889,680.05,664.091,623.488,619.754
2021-05-21,573.174,542.487,534.555,526.523,520.938,516.652,512.603,519.189,516.843,491.763,485.978,508.998,510.244,482.724,488.425,518.621,552.92,597.453,630.934,665.806,683.806,672.089,651.007,628.396
2021-05-22,589.018,554.252,535.092,523.469,516.069,505.222,530.967,515.827,504.532,494.047,464.868,442.469,431.493,437.841,450.941,479.618,523.596,579.862,625.304,654.116,674.176,664.431,641.931,623.367
2021-05-23,583.723,555.359,536.586,524.597,525.441,524.366,511.719,497.859,473.341,449.906,445.794,428.094,426.508,430.009,440.683,476.358,533.538,587.359,631.879,654.888,659.02,641.438,614.659,591.148
2021-05-24,552.157,524.388,504.442,494.367,491.983,497.001,526.529,553.724,558.851,528.761,497.883,481.022,465.615,481.575,498.131,520.134,564.428,611.912,643.128,670.871,673.558,651.227,628.187,603.107
2021-05-25,567.602,539.477,522.854,518.195,517.965,521.3,518.311,530.254,552.868,563.888,538.207,512.829,480.855,481.641,494.884,521.071,552.407,606.68,641.986,660.617,670.321,664.242,643.37,618.408
2021-05-26,568.332,537.65,517.516,504.46,508.196,510.161,531.342,565.557,604.425,612.569,617.601,604.378,596.183,620.925,608.188,625.099,649.83,674.242,680.036,690.009,679.16,663.07,636.77,616.115
2021-05-27,574.362,544.343,524.502,512.859,511.018,518.086,538.244,573.041,608.767,602.366,588.323,576.067,507.932,495.771,501.104,516.92,565.639,612.976,653.272,680.903,695.319,676.814,647.883,624.769
2021-05-28,583.728,554.537,535.05,525.854,525.908,532.181,537.546,547.335,552.824,542.763,534.745,581.087,612.815,660.841,664.249,625.88,612.907,620.522,649.15,679.499,692.898,674.446,651.377,633.151
2021-05-29,590.846,560.647,539.559,530.083,530.764,536.919,531.389,500.087,487.74,478.423,468.436,449.709,440.21,448.845,461.005,487.117,529.468,586.232,628.79,660.25,675.758,665.021,644.105,622.217
2021-05-30,582.147,552.533,535.755,528.323,530.373,531.405,514.02,488.281,468.771,456.584,451.126,438.186,438.76,442.215,454.327,484.039,529.245,586.396,631.016,661.665,676.753,660.627,633.167,610.156
2021-05-31,569.675,542.743,526.095,519.118,518.514,526.239,528.695,529.901,540.309,538.759,531.098,518.539,508.66,529.386,544.268,570.929,610.524,654.121,676.704,700.729,701.943,675.333,640.889,611.111
2021-06-01,571.494,543.221,527.931,518.146,519.154,525.218,533.575,537.45,545.841,551.609,545.488,544.413,528.53,542.343,561.951,594.198,651.596,687.864,690.106,711.792,708.661,680.27,642.445,611.351
2021-06-02,567.666,536.43,518.944,507.965,506.793,515.844,541.864,577.734,613.044,634.075,639.406,627.432,634.593,631.539,622.301,632.178,677.012,685.708,687.554,706.676,700.635,673.236,638.285,608.074
2021-06-03,565.252,535.899,519.877,507.71,505.381,510.765,543.305,583.356,623.324,651.913,659.665,609.182,626.252,661.6,675.832,710.673,705.649,721.084,727.79,739.809,722.847,691.523,651.261,620.28
2021-06-04,576.074,543.707,522.331,512.993,512.274,522.713,543.137,568.909,598.501,594.842,585.084,565.341,521.674,519.632,527.662,567.392,601.368,643.143,666.401,687.88,691.357,672.152,640.82,616.43
2021-06-05,575.688,540.85,520.771,510.567,508.345,516.005,529.421,530.191,524.116,541.989,542.653,529.758,514.868,522.568,536.317,541.834,579.233,632.624,669.677,694.746,697.251,673.333,645.367,610.51
2021-06-06,570.188,537.496,518.74,508.116,508.029,514.14,513.081,502.209,489.263,485.964,473.625,461.949,464.279,470.638,482.336,511.583,560.366,605.816,649.129,677.257,689.289,671.469,640.116,608.309
2021-06-07,564.788,536.802,517.741,507.946,507.17,514.817,525.39,538.755,552.475,562.624,551.2,542.836,532.12,554.665,572.479,605.404,641.227,679.852,704.721,721.926,719.847,692.03,651.894,616.599
2021-06-08,567.924,539.111,518.754,511.715,513.608,519.576,537.997,559.066,578.187,593.691,590.732,580.413,574.314,619.453,665.081,677.774,722.026,735.212,750.06,764.972,759.25,725.573,681.19,642.147
2021-06-09,591.37,556.557,539.162,524.551,523.453,531.633,555.589,592.211,643.875,680.993,696.761,712.114,691.024,712.87,698.954,699.504,728.891,761.626,781.038,792.221,782.185,743.9,694.706,656.406
2021-06-10,604.208,568.106,546.326,533.5,533.215,542.922,551.579,592.715,667.746,703.574,720.94,715.43,713.145,737.87,746.098,744.804,761.487,773.098,770.97,773.225,759.608,722.049,675.118,644.329
2021-06-11,597.571,564.223,543.055,528.989,527.066,535.45,566.345,621.72,691.69,741.335,750.547,739.355,726.953,715.852,716.058,719.222,727.575,725.458,733.239,748.586,745.348,715.847,672.946,642.342
2021-06-12,596.357,560.402,537.755,524.56,523.217,527.398,540.452,554.213,581.43,603.003,588.441,554.11,585.713,575.563,570.45,598.324,630.591,682.074,715.543,733.946,734.648,705.147,664.148,633.127
2021-06-13,585.261,550.518,528.256,514.344,511.316,518.71,523.651,527.184,530.567,524.271,514.189,513.541,506.51,486.569,512.263,541.127,567.462,617.296,660.303,684.517,695.691,672.971,639.617,612.149
2021-06-14,567.123,534.365,514.932,502.634,499.23,510.341,530.693,547.799,581.36,601.913,606.187,592.601,557.915,603.349,634.947,652.265,656.804,696.232,708.94,726.017,727.006,695.849,649.111,616.721
2021-06-15,572.076,539.371,520.43,509.581,507.43,515.712,538.704,589.716,662.382,708.424,736.44,734.277,737.687,750.923,746.164,743.194,752.536,746.141,746.042,753.57,745.009,710.01,662.055,633.59
2021-06-16,588.353,555.244,533.01,521.263,520.024,527.583,551.518,587.549,626.377,649.043,664.232,654.958,622.246,638.987,658.66,672.579,687.256,690.833,705.963,715.587,712.259,684.594,642.63,613.561
2021-06-17,570.948,541.513,523.183,510.201,509.786,516.574,544.069,578.254,620.521,660.065,674.228,669.578,646.891,650.231,659.834,667.201,683.395,695.444,700.724,715.695,716.935,687.535,645.531,616.846
2021-06-18,572.871,542.18,525.169,513.498,510.7,518.924,550.918,597.613,648.239,684.989,665.746,657.516,661.16,676.214,682.838,692.188,698.364,710.448,722.826,732.888,727.325,698.123,655.156,627.18
2021-06-19,581.934,549.98,528.849,517.98,518.505,527.115,536.094,539.262,537.046,530.593,523.155,512.909,505.82,512.477,525.659,557.452,605.358,656.081,695.471,717.368,721.085,692.732,652.213,619.957
2021-06-20,574.473,540.015,520.872,510.216,508.192,516.551,520.156,509.695,505.461,488,499.57,482.943,487.283,487.699,501.55,536.581,584.43,635.705,686.534,702.216,709.607,683.901,644.686,614.298
2021-06-21,567.702,536.355,517.034,507.747,505.507,516.02,530.108,548.81,571.859,591.575,596.336,597.054,587.795,606.269,625.872,652.222,687.633,741.77,756.799,762.581,758.92,723.215,671.809,636.494
2021-06-22,589.48,554.949,534.089,522.842,523.159,533.067,555.966,580.389,618.717,630.878,626.05,612.044,596.557,615.408,625.782,621.979,689.568,739.511,753.81,771.891,771.985,737.571,685.945,652.855
2021-06-23,605.027,567.983,544.165,528.946,525.891,534.426,552.971,578.043,611.07,629.127,633.383,646.032,670.567,699.749,683.601,692.066,712.114,736.324,748.863,764.129,762.551,730.81,680.36,644.66
2021-06-24,596.269,564.203,540.043,527.767,525.56,534.102,552.224,576.867,621.553,651.466,657.993,680.476,679.966,709.709,706.876,733.134,752.568,754.389,757.891,769.477,766.275,731.149,683.201,652.61
2021-06-25,603.428,568.227,544.489,531.601,531.49,539.188,559.589,582.61,630.325,655.438,663.826,661.687,667.91,681.167,691.658,703.188,725.535,759.024,759.675,769.206,763.441,729.867,682.768,656.466
