날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2025-05-28,619.736,589.15,567.945,555.754,552.678,558.95,563.997,578.016,598.31,609.788,585.727,572.63,588.9,607.765,601.535,628.382,656.15,689.22,709.952,730.34,732.377,710.846,688.969,656.096
2025-05-29,612.951,583.768,562.006,548.709,549.981,561.773,569.321,577.53,588.691,588.857,581.806,571.265,560.209,573.233,586.176,605.502,642.091,682.627,706.957,731.231,734.944,713.111,695.133,665.156
2025-05-30,621.967,592.657,573.476,556.235,555.3,565.194,571.426,577.5,588.16,593.537,587.467,568.63,558.782,575.767,587.28,611.999,649.546,682.67,699.118,723.888,726.469,705.179,686.408,660.467
2025-05-31,616.538,584.848,565.635,553.972,550.849,554.103,546.12,542.871,549.057,551.002,562.2,565.65,531.703,550.127,591.61,577.93,611.713,662.272,684.102,704.164,706.242,686.781,670.834,642.545
2025-06-01,603.894,575.703,555.287,544.59,544.054,546.906,535.986,515.889,505.041,501.986,497.842,497.33,489.061,488.675,507.051,533.5,579.746,635.002,670.867,697.48,701.623,682.345,661.406,625.887
2025-06-02,581.52,549.622,529.967,519.551,518.913,529.044,558.825,603.576,650.775,672.193,675.337,661.007,647.932,672.002,685.271,698.002,717.45,724.381,717.576,724.775,714.228,686.715,663.228,630.611
2025-06-03,586.622,556.153,534.124,517.693,516.067,522.726,540.851,525.558,515.999,508.325,507.278,508.84,493.698,504.065,507.899,523.914,576.308,638.07,666.21,695.567,702.113,677.384,661.446,631.098
2025-06-04,595.495,561.37,546.654,539.031,537.162,545.875,553.538,562.157,571.947,605.235,614.226,579.508,605.273,626.192,622.928,619.199,649.432,686.187,715.589,733.493,733.337,708.31,685.567,653.718
2025-06-05,609.153,575.908,553.048,540.581,543.041,552.856,563.701,572.302,586.606,592.435,585.913,575.663,572.571,582.563,591.293,592.918,666.718,703.219,712.317,735.004,732.951,708.506,685.221,650.036
2025-06-06,609.846,575.841,552.352,542.2,537.126,541.023,550.217,555.233,550.715,561.945,588.137,587.323,577.79,603.699,606.521,643.963,663.19,679.03,705.935,722.946,726.563,702.721,673.701,646.825
2025-06-07,599.628,565.713,540.7,529.029,526.021,531.741,545.302,560.947,566.645,620.868,606.687,594.933,683.621,682.971,678.959,672.48,679.014,704.027,721.326,728.368,725.832,701.332,676.856,644.595
2025-06-08,598.443,564.485,542.956,529.392,525.541,528.983,548.637,574.249,607.327,629.427,648.101,651.068,670.366,660.367,638.14,649.383,666.14,686.783,709.292,729.329,728.271,700.958,674.077,640.816
2025-06-09,596.707,563.066,541.014,526.882,522.949,532.898,565.939,608.302,642.057,689.469,712.95,705.633,702.296,711.231,693.131,671.713,697.562,721.684,735.337,754.227,751.534,722.226,694.904,660.162
2025-06-10,611.255,572.907,549.933,533.604,528.254,537.842,567.858,599.455,633.255,668.149,693.198,727.861,722.543,735.455,721.872,721.7,721.248,729.212,742.301,756.467,746.861,715.665,690.081,657.794
2025-06-11,605.414,571.405,549.146,532.057,526.227,539.427,572.99,601.456,626.523,651.713,658.428,636.831,595.012,613.921,608.497,627.253,668.801,715.104,735.464,755.886,749.889,718.768,692.861,658.351
2025-06-12,611.091,573.969,551.45,530.839,527.097,535.821,566.53,619.898,672.819,712.734,720.636,727.061,715.097,728.754,712.951,718.125,710.09,726.931,728.323,746.634,739.468,708.031,684.315,655.851
2025-06-13,605.84,570.807,549.327,534.293,528.847,539.381,567.821,618.152,656.076,702.677,729.254,753.964,755.542,777.36,782.568,783.846,789.738,800.823,803.647,803.204,793.755,756.223,730.275,693.728
2025-06-14,641.295,603.191,575.291,558.013,553.788,556.401,588.838,626.114,677.774,695.958,695.621,711.47,724.666,684.443,672.287,680.418,692.363,728.744,752.809,760.784,756.49,729.008,706.289,673.571
2025-06-15,624.011,588.724,563.43,545.302,539.391,540.13,557.065,581.126,611.994,630.851,632.022,636.065,646.224,675.582,676.352,695.258,737.151,764.058,777.104,783.626,775.598,741.916,713.53,674.645
2025-06-16,620.454,583.935,568.371,550.595,545.567,554.451,593.176,654.83,720.339,765.726,765.719,741.19,684.565,677.444,679.631,714.754,724.673,761.983,780.882,788.909,776.831,742.713,711.169,676.412
2025-06-17,622.27,586.441,560.22,540.285,538.652,550.324,587.694,634.014,678.364,715.225,754.954,761.996,715.665,732.998,757.651,757.938,783.294,810.117,812.731,833.344,819.95,771.5,731.275,688.23
2025-06-18,634.249,594.469,566.119,549.372,544.445,553.841,580.803,609.822,643.332,676.384,691.268,684.626,673.53,687.611,702.111,719.803,751.93,787.094,803.143,814.201,801.511,766.099,731.808,689.969
2025-06-19,636.755,596.15,570.43,554.113,549.32,557.855,594.564,642.395,710.882,763.376,791.332,797.375,798.416,820.241,851.115,823.635,846.081,861.465,872.656,881.558,869.368,822.634,782.914,729.045
2025-06-20,669.738,623.636,597.192,577.017,573.552,584.491,620.99,682.535,765.377,823.257,852.131,846.871,843.768,876.767,873.419,871.962,872.799,876.482,869.49,869.214,853.163,813.489,777.359,735.075
2025-06-21,678.369,635.538,607.232,585.398,577.339,583.903,606.456,646.785,705.705,761.032,786.309,814.624,813.964,825.705,827.86,830.258,838.549,852.025,851.077,849.47,837.426,798.281,771.429,726.731
2025-06-22,668.45,626.984,597.193,574.78,566.537,567.772,587.264,610.757,635.844,649.63,636.411,634.19,655.164,663.654,671.133,686.477,692.735,728.972,748.161,764.006,761.687,733.098,704.102,668.028
2025-06-23,619.333,581.869,557.962,543.321,540.588,550.11,575.2,610.126,651.872,685.049,703.883,691.179,696.865,712.307,742.236,758.264,788.365,804.664,805.704,813.539,802.163,767.378,736.514,695.607
2025-06-24,644.611,607.238,582.14,565.655,561.492,567.014,606.947,667.889,732.588,785.029,815.261,815.944,794.616,795.447,798.726,799.881,800.127,802.186,812.439,840.65,814.313,771.758,734.688,688.806
2025-06-25,636.831,597.004,569.656,550.534,545.732,556.306,585.561,628.806,665.26,688.276,702.977,723.22,701.827,700.202,710.839,726.308,754.948,790.837,807.002,830.244,820.581,772.258,737.663,696.223
2025-06-26,643.379,603.062,575.921,559.984,552.814,563.382,592.057,627.982,669.14,703.524,698.478,698.788,689.375,714.372,729.896,741.763,772.292,803.134,820.525,828.644,818.714,780.78,746.369,706.039
2025-06-27,652.613,615.249,582.986,562.453,556.726,568.256,601.88,650.847,705.388,757.295,779.524,793.425,796.722,813.589,824.455,844.044,872.688,898.953,906.07,912.015,896.666,852.985,811.013,760.361
2025-06-28,705.197,658.317,623.818,603.712,594.388,600.501,621.456,646.819,683.019,726.605,748.196,747.387,743.664,755.244,770.145,798.892,834.784,877.983,896.141,898.124,886.053,847.485,807.795,759.093
2025-06-29,700.258,656.115,624.436,602.532,593.713,599.024,616.936,631.347,651.89,680.503,704.807,710.999,723.919,743.296,759.996,779.683,820.799,879.526,911.058,917.66,911.355,869.911,821.536,761.348
2025-06-30,699.033,652.426,623.241,603.713,595.651,606.028,647.922,705.007,767.587,818.448,845.372,851.073,858.514,887.844,895.641,907.625,939.593,980.538,994.652,989.825,972.854,920.036,865.99,802.889
