날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2024-07-15,673.388,633.663,606.397,590.521,587.985,597.701,642.265,711.889,784.487,837.621,879.161,906.634,907.323,906.762,911.977,914.074,907.469,908.554,901.762,902.577,887.414,844.188,797.133,751.334
2024-07-16,696.453,649.571,626.775,612.79,611.958,622.487,664.569,737.299,810.68,876.528,911.143,921.52,954.707,952.292,943.954,950.257,967.41,971.415,978.98,979.064,961.599,912.571,855.097,798.763
2024-07-17,732.873,684.926,652.796,633.973,629.321,640.608,681.63,749.854,843.003,901.204,937.647,925.084,929.952,950.871,960.874,979.267,1010.07,1018.82,1013.956,1020.42,1000.132,942.722,885.347,820.898
2024-07-18,754.018,705.06,671.924,656.575,648.228,656.801,695.366,780.904,875.773,950.545,973.72,1000.025,1001.761,986.458,994.281,990.625,1014.069,1025.269,1029.433,1029.855,1008.956,943.389,885.004,821.92
2024-07-19,755.11,702.57,667.764,645.013,641.476,646.394,679.745,762.619,860.46,916.737,942.893,916.171,874.677,909.652,944.181,970.917,972.222,1001.577,997.462,995.977,975.925,927.334,875.918,822.019
2024-07-20,758.719,706.269,675.48,651.014,645.865,650.365,678.109,727.194,777.591,837.904,876.367,891.926,897.386,903.109,914.774,926.094,950.029,987.979,1009.888,1008.473,994.601,953.635,905.745,845.536
2024-07-21,780.795,728.039,693.305,671.495,662.36,655.981,672.631,713.148,770.725,813.375,856.328,870.529,897.321,911.893,922.517,898.012,927.752,975.656,1003.79,1007.923,991.457,946.217,891.185,831.069
2024-07-22,757.372,709.595,679.863,659.439,650.306,663.059,707.378,785.09,879.357,955.713,986.54,993.07,990.65,1010.71,1027.455,1041.817,1065.508,1073.62,1075.583,1079.576,1055.742,995.354,935.4,866.556
2024-07-23,794.027,741.204,706.783,683.592,674.026,681.484,721.725,795.127,887.865,958.59,1003.317,1007.552,995.386,1022.917,1040.576,1044.816,1071.784,1095.612,1101.785,1102.285,1078.365,1015.754,952.226,885.75
2024-07-24,810.447,755.194,720.053,694.005,687.946,694.854,735.518,810.406,905.649,984.83,1021.406,1033.34,1028.57,1028.01,1050.414,1055.326,1075.077,1095.355,1108.654,1113.947,1084.758,1027.907,960.814,892.122
2024-07-25,816.96,764.1,726.43,701.89,688.889,698.104,735.532,805.825,903.06,978.433,1011.511,1024.68,1035.923,1057.478,1050.743,1061.355,1071.9,1094.594,1090.018,1085.014,1058.166,999.338,938.644,873.643
2024-07-26,800.899,750.771,717.617,694.605,687.828,694.75,727.593,800.392,896.086,964.562,984.37,987.82,996.027,1016.505,986.393,997.733,1000.738,1014.371,1004.57,1018.432,1003.024,955.354,901.021,845.213
2024-07-27,775.238,726.734,692.506,672.194,663.501,673.84,694.184,738.481,810.698,877.935,923.185,935.072,929.342,941.664,949.358,971.048,987.815,1011.369,1025.613,1029.874,1015.593,970.501,914.982,855.723
2024-07-28,792.783,740.658,702.309,680.019,669.25,674.506,696.606,733.246,778.555,830.289,864.095,872.274,893.792,906.853,916.417,932.461,963.47,1009.419,1036.072,1041.092,1027.186,981.551,921.247,854.811
2024-07-29,785.255,729.589,693.355,669.211,660.14,670.583,709.01,778.472,873.353,942.643,973.39,984.705,985.918,1022.534,1041.503,1054.56,1082.47,1112.428,1118.652,1113.08,1089.907,1030.845,961.222,890.811
2024-07-30,814.359,757.356,715.547,693.997,684.728,692.232,728.888,796.973,890.14,961.137,997.515,1010.985,1016.481,1037.941,1047.33,1055.235,1078.807,1116.641,1123.893,1122.643,1095.914,1031.903,961.312,889.804
2024-07-31,811.836,755.111,719.254,695.708,688.131,695.894,735.306,804.178,901.875,977.952,1014.456,1023.266,1019.178,1049.807,1059.31,1068.388,1090.961,1124.682,1138.869,1137.823,1110.028,1053.958,988.468,914.031
2024-08-01,837.692,779.455,738.907,711.345,698.798,707.386,746.538,820.519,914.563,995.831,1039.774,1039.621,1047.729,1077.457,1085.192,1083.853,1111.992,1149.001,1156.35,1154.839,1131.586,1075.525,1004.183,927.405
2024-08-02,848.598,791.444,750.799,725.228,710.937,721.693,761.935,836.852,937.133,1022.318,1065.318,1081.17,1089.451,1101.623,1115.515,1119.088,1135.799,1169.484,1165.189,1165.701,1140.392,1080.751,1013.913,947.09
2024-08-03,865.665,801.112,759.412,731.762,721.711,726.289,753.667,805.715,878.393,956.691,1015.827,1031.924,1047.443,1038.317,1028.496,1030.157,1068.946,1117.977,1138.795,1137.464,1118.941,1065.613,999.995,929.866
2024-08-04,853.313,793.861,751.673,726.351,710.327,717.609,744.684,791.794,849.361,915.32,960.951,979.123,1004.018,1008.127,1032.036,1046.592,1063.951,1098.024,1123.965,1131.6,1113.055,1059.186,992.761,915.048
2024-08-05,835.785,778.999,742.41,717.416,706.514,717.964,755.792,834.101,950.301,1037.809,1088.402,1114.347,1134.92,1178.631,1141.759,1099.114,1112.345,1135.116,1127.56,1134.631,1105.289,1039.362,967.913,895.885
2024-08-06,821.615,769.253,728.794,706.318,697.165,707.029,746.804,822.596,928.688,1012.092,1058.598,1077.877,1082.716,1120.366,1107.778,1081.37,1113.266,1140.691,1146.637,1146.57,1114.649,1045.667,971.825,898.769
2024-08-07,821.338,764.287,728.385,705.476,695.445,704.939,740.841,812.964,912.556,994.908,1034.852,1041.37,1039.96,1062.724,1072.674,1087.069,1120.675,1123.817,1149.952,1149.385,1114.789,1049.717,978.045,905.061
2024-08-08,829.395,773.134,736.086,710.944,701.616,711.531,747.7,823.298,927.818,1013.762,1056.873,1069.963,1085.011,1095.908,1090.67,1118.597,1135.493,1166.33,1162.034,1159.659,1124.453,1056.334,987.209,908.467
2024-08-09,829.394,773.536,736.146,713.186,703.067,714.759,748.114,823.875,925.992,1007.275,1049.093,1064.114,1069.475,1094.337,1098.686,1112.064,1136.254,1153.083,1145.242,1141.066,1107.449,1043.585,975.831,909.979
2024-08-10,833.154,778.086,737.962,711.869,699.644,704.126,726.635,776.078,849.444,921.071,971.613,995.307,1008.96,1034.351,1031.925,1023.819,1045.233,1080.384,1090.623,1091.4,1062.453,1006.148,945.862,882.958
2024-08-11,815.792,763.048,725.513,700.324,688.39,693.539,713.619,751.877,808.333,872.296,923.791,947.578,968.719,987.335,974.526,991.336,1012.898,1054.726,1070.508,1072.288,1050.196,996.076,929.05,859.307
2024-08-12,790.757,737.569,702.157,679.61,672.052,680.737,717.868,797.507,895.587,972.1,1009.607,1019.261,1020.778,1032.986,1044.673,1065.402,1094.329,1131.799,1128.187,1116.588,1069.773,996.415,924.865,853.175
2024-08-13,786.271,737.072,706.163,685.152,677.4,688.299,725.145,800.254,898.355,962.508,998.179,1007.206,997.005,1016.67,1030.654,1044.269,1073.096,1095.989,1089.558,1088.655,1060.959,1001.415,936.94,871.644
2024-08-14,796.855,746.103,709.444,686.974,674.839,687.932,724.22,791.686,872.719,968.972,1012.089,1059.186,1051.629,1029.398,990.388,991.474,1036.343,1060.166,1052.422,1059.138,1028.921,975.165,917.383,853.395
2024-08-15,786.076,733.891,698.199,678.196,668.403,675.302,693.465,740.207,800.346,866.886,940.385,925.944,933.035,961.863,954.768,931.086,928.01,971.542,988.965,996.769,973.968,923.216,868.265,812.023
2024-08-16,747.877,693.444,662.482,642.729,637.929,650.773,687.902,768.046,846.223,879.326,919.178,956.207,980.075,997.621,979.311,975.496,1014.881,1056.434,1057.425,1055.674,1021.867,961.05,899.424,837.784
2024-08-17,770.918,719.203,683.272,658.736,651.05,661.792,685.115,724.879,777.7,846.87,910.964,962.265,965.24,920.96,917.856,928.856,956.094,1005.319,1011.284,1017.971,992.936,938.507,879.661,826.509
2024-08-18,757.066,711.955,679.786,655.869,647.551,655.144,673.346,711.671,767.415,816.655,869.679,906.123,903.282,886.074,917.353,911.43,914.829,966.031,983.209,999.393,981.27,930.828,876.103,817.191
2024-08-19,751.491,701.319,669.001,647.793,643.882,658.728,697.961,782.524,883.11,958.78,993.294,1010.523,1020.088,1048.473,1055.602,1074.522,1101.963,1126.03,1110.914,1113.777,1077.055,1009.094,944.264,876.327
2024-08-20,798.929,741.591,705.059,682.425,671.55,682.623,723.549,806.411,900.168,996.351,1050.539,1079.08,1052.839,1068.191,1075.251,1075.507,1087.74,1104.635,1093.314,1096.069,1058.049,986.949,913.377,850.097
2024-08-21,783.935,738.482,702.471,681.108,673.173,684.993,726.729,812.2,910.025,993.195,1041.919,1045.248,1035.862,1046.697,1056.228,1069.651,1095.958,1111.026,1109.839,1110.391,1074.667,1010.388,943.158,879.737
2024-08-22,806.84,752.07,717.674,697.636,684.003,696.442,736.949,825.33,927.24,1020.665,1062.719,1040.14,1040.473,1068.583,1058.858,1064.575,1087.209,1101.718,1093.054,1095.076,1059.335,995.707,931.104,864.84
2024-08-23,795.575,741.526,706.62,683.342,672.278,685.146,720.424,798.231,898.313,968.919,1005.87,1022.1,1029.894,1059.568,1054.28,1066.722,1077.861,1091.995,1081.138,1083.022,1045.504,984.423,919.496,856.109
2024-08-24,785.625,732.037,694.927,669.516,659.832,670.26,691.775,728.305,787.512,862.172,916.25,931.867,950.171,957.639,969.179,977.708,992.132,1020.51,1035.855,1041.697,1009.268,956.748,895.745,840.062
2024-08-25,776.932,725.752,691.067,667.284,656.568,663.531,676.589,708.608,753.093,808.456,849.703,877.656,904.179,915.196,912.141,923.394,950.869,1002.524,1021.414,1029.466,998.55,938.097,868.584,807.96
2024-08-26,746.072,699.243,670.164,649.181,643.115,656.14,685.699,763.307,863.932,938.025,980.474,996.079,997.294,1031.252,1049.179,1050.86,1068.161,1090.721,1087.283,1087.503,1045.121,974.035,901.229,835.232
2024-08-27,768.2,717.55,683.647,660.633,655.497,668.371,707.798,782.001,880.638,961.332,1000.787,1025.52,1026.299,1055.24,1070.555,1065.86,1083.162,1103.476,1095.826,1100.255,1058.549,995.127,925.079,855.517
2024-08-28,784.328,738.255,700.562,681.369,671.557,683.818,719.058,801.085,885.687,963.166,993.422,982.414,966.571,987.853,999.895,1000.827,1004.252,1014.494,1015.532,1023.835,994.703,941.838,879.938,817.427
2024-08-29,750.936,702.843,672.784,649.433,640.811,653.168,689.212,771.206,845.592,910.65,914.496,946.927,926.221,935.577,960.331,980.102,1021.991,1049.27,1053.514,1060.782,1027.849,970.327,906.769,842.148
2024-08-30,770.678,718.153,680.961,656.114,649.941,661.156,701.013,775.643,850.861,906.77,930.37,938.569,931.738,957.13,973.462,987.378,1020.082,1052.405,1042.778,1040.079,1003.615,945.752,886.102,826.695
2024-08-31,757.639,708.801,674.124,645.747,635.613,643.493,654.568,677.702,712.664,763.687,796.179,807.112,812.642,825.37,846.414,873.186,910.956,957.31,970.579,969.65,935.302,880.648,825.065,771.321
2024-09-01,712.375,667.491,637.444,618.703,614.649,623.454,634.644,651.368,685.502,731.665,772.078,792.248,807.694,836.226,860.835,875.045,893.199,923.093,943.243,954.276,922.65,868.326,807.122,752.591
2024-09-02,695.458,650.582,622.676,606.305,602.11,615.753,647.967,713.49,789.133,851.814,883.203,887.475,873.901,906.797,920.721,943.009,964.821,999.736,991.804,1000.15,963.027,899.938,843.488,787.661
2024-09-03,728.193,682.681,652.81,633.909,628.265,638.116,662.976,731.434,810.681,874.528,894.614,927.049,949.628,975.382,971.257,970.495,973.61,983.766,981.68,983.452,942.924,887.643,832.157,781.439
2024-09-04,723.893,680.001,649.216,629.908,625.939,638.527,673.203,737.618,808.437,864.434,894.117,914.797,913.087,933.408,947.065,962.527,985.785,1004.672,1002.169,1000.666,962.473,905.96,848.937,763.28
2024-09-05,703.283,674.971,653.512,631.598,627.754,641.488,677.458,744.929,818.841,878.636,911.641,919.219,916.623,947.91,964.254,979.011,1010.545,1039.558,1034.387,1049.692,992.096,924.455,859.983,797.811
2024-09-06,730.722,685.68,653.678,632.754,625.174,637.386,671.657,739.076,823.099,883.378,918.878,932.576,938.689,984.935,1014.848,1017.772,1011.472,1025.322,1025.254,1029.928,990.567,933.801,876.008,816.976
2024-09-07,747.845,698.757,662.53,638.286,632.478,639.092,656.037,691.475,749.42,820.473,861.779,885.688,897.403,927.568,951.719,963.964,965.163,966.669,973.727,977.803,947.571,896.492,845.393,794.153
2024-09-08,732.318,686.705,654.073,633.232,626.551,637.089,653.258,683.5,723.742,792.992,835.829,838.014,875.525,910.457,918.131,911.278,918.807,937.883,950.988,959.145,927.829,873.858,817.085,761.47
2024-09-09,701.404,657.88,630.747,613.736,608.082,622.778,663.472,737.67,826.573,895.176,927.056,936.993,950.412,978.631,986.394,997.687,1025.41,1052.733,1051.174,1048.462,1004.275,938.061,871.734,810.287
2024-09-10,749.208,703.094,669.889,648.916,644.359,661.775,702.491,784.081,877.417,932.663,964.369,978.611,987.891,1014.801,1024.47,1032.698,1042.068,1060.56,1067.233,1056.49,1008.387,944.639,884.345,827.951
2024-09-11,767.967,715.789,681.948,660.902,655.947,672.041,709.529,792.283,887.691,958.935,982.71,1013.779,1021.659,1037.902,1014.275,1019.871,1037.554,1036.577,1029.822,1028.29,988.404,930.205,871.025,814.175
2024-09-12,751.206,706.747,672.255,654.829,652.827,667.304,701.347,779.642,865.575,925.84,963.438,971.764,984.134,1005.46,1023.087,1036.485,1053.952,1087.697,1082.742,1075.007,1027.529,957.082,891.076,827.533
2024-09-13,756.7,703.117,670.761,650.918,645.173,657.448,691.708,758.533,838.322,899.855,936.186,951.269,960.587,987.024,1002.522,1005.701,1027.195,1051.946,1054.089,1055.393,1012.642,946.608,877.991,812.776
2024-09-14,745.505,698.301,664.732,643.037,638.395,647.523,668.181,705.193,756.615,815.758,854.517,875.863,893.505,908.463,920.027,940.802,975.999,1014.132,1024.817,1019.866,975.905,917.917,863.412,809.534
2024-09-15,746.473,702.089,674.097,659.646,656.59,668.264,691.658,737.561,803.634,862.43,868.886,879.533,910.401,925.51,938.368,938.035,960.754,984.699,1003.12,1010.822,988.943,943.063,892.367,834.917
2024-09-16,771.225,722.801,693.05,670.067,663.619,671.71,692.73,733.329,791.144,841.542,873.775,891.677,895.919,904.598,921.478,927.424,946.501,972.855,987.888,988.547,963.072,916.279,858.206,799.172
2024-09-17,734.089,688.483,654.466,634.128,628.021,640.084,674.438,724.023,763.594,778.507,795.803,805.839,803.18,792.881,780.759,785.037,822.137,863.994,885.192,894.094,880.389,850.31,809.181,763.267
2024-09-18,708.758,664.658,634.311,616.499,609.772,619.261,640.02,677.21,728.051,786.943,831.525,851.538,867.159,864.69,879.777,906.961,940.552,981.151,993.984,992.837,958.173,906.119,854.092,796.887
2024-09-19,735.338,688.47,656.665,634.902,629.872,645.825,685.066,765.048,869.756,944.905,979.761,1008.54,1016.52,1045.257,1046.878,1059.111,1031.606,1033.439,1015.871,1006.504,967.239,916.934,864.284,817.684
2024-09-20,757.487,703.844,666.791,655.768,647.683,661.56,699.439,781.434,881.484,951.605,980.679,965.286,962.196,973.756,988.402,980.434,993.158,1003.805,1005.913,1003.814,968.504,916.006,864.582,818.571
2024-09-21,756.408,711.333,679.846,654.481,652.689,658.363,676.383,716.779,797.687,861.232,906.236,919.963,934.306,943.718,940.06,934.691,940.716,957.251,956.732,947.752,905.59,854.491,802.144,754.357
2024-09-22,698.919,655.312,626.336,605.744,596.715,604.056,620.865,646.71,684.381,720.667,752.416,756.26,759.556,767.249,759,765.956,783.144,805.803,824.208,830.525,805.84,768.901,732.772,693.804
2024-09-23,646.18,612.551,586.905,575.531,570.051,584.351,616.266,670.206,726.607,757.641,764.048,773.275,765.114,779.313,779.559,779.268,798.962,821.408,823.474,815.318,784.886,744.927,708.826,674.704
2024-09-24,629.023,592.766,569.199,553.248,551.212,565.134,598.376,645.528,688.132,722.795,737.256,739.397,750.199,790.665,784.025,788.386,798.475,819.546,829.599,829.24,797.592,757.736,721.374,687.514
2024-09-25,637.509,602.415,579.399,566.107,563.128,577.193,614.198,672.202,736.293,778.066,805.012,795.248,790.165,813.935,830.212,829.51,846.822,865.629,876.394,870.798,836.239,788.056,741.55,698.876
2024-09-26,649.612,608.441,584.225,569.904,566.09,580.933,616.275,667.104,720.069,760.112,782.136,785.007,775.489,801.918,820.425,836.465,869.415,885.515,898.141,890.883,854.947,802.302,753.191,706.95
2024-09-27,656.759,618.772,594.302,577.456,575.153,591.704,626.281,685.04,726.92,754.96,765.541,760.64,743.556,768.428,785.233,795.726,823.118,843.423,853.372,845.954,809.226,768.176,732.505,692.581
2024-09-28,642.73,608.486,583.091,566.673,563.449,578.125,602.238,626.534,655.584,679.616,702.369,715.047,720.959,733.602,736.075,752.111,781.704,817.18,838.177,832.437,808.09,768.522,734.476,698.539
2024-09-29,650.817,614.335,587.011,571.713,567.009,579.797,598.591,621.8,645.581,667.133,681.942,679.529,685.559,684.827,680.234,691.384,729.373,765.824,792.366,788.43,766.247,733.127,703.903,667.58
2024-09-30,621.899,587.56,566.559,550.996,550.459,568.591,602.42,655.441,707.78,742.382,760.862,768.957,769.466,800.82,824.869,841.386,848.946,860.292,866.441,859.188,824.536,778.806,737.777,694.755
