날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2025-10-14,669.614,630.768,602.914,589.216,588.885,604.984,640.423,700.435,754.056,789.022,783.049,790.289,752.13,783.461,807.814,817.138,820.139,834.582,848.266,839.588,809.095,765.448,731.695,689.973
2025-10-15,642.323,602.823,574.75,564.145,563.189,581.031,618.133,682.283,748.573,777.232,787.753,791.867,791.167,822.675,822.76,838.364,845.754,864.3,876.547,867.264,835.522,789.148,750.156,705.099
2025-10-16,655.689,614.503,593.218,576.776,580.402,598.875,638.298,702.534,776.355,824.21,825.385,821.459,809.384,801.808,799.661,800.897,811.339,825.011,836.689,823.64,798.285,761.048,722.6,687.721
2025-10-17,637.85,600.308,574.05,557.451,555.198,574.753,609.342,664.872,714.252,742.445,749.014,759.76,734.866,781.121,795.387,794.959,810.351,820.482,829.977,819.287,793.266,755.894,730.558,698.158
2025-10-18,646.828,605.305,580.378,565.958,563.292,574.276,602.59,627.993,671.466,695.027,693.614,702.56,707.064,718.439,719.797,722.778,720.649,739.974,752.209,747.812,723.248,695.412,680.444,650.415
2025-10-19,607.263,571.67,547.255,531.045,527.485,542.428,565.867,591.042,626.972,651.045,678.66,663.863,661.459,669.002,683.697,687.614,700.171,717.737,739.785,732.199,711.918,685.782,662.169,624.51
2025-10-20,578.409,544.899,522.966,510.449,508.839,525.582,560.855,609.033,617.22,619.26,611.986,595.901,569.072,594.005,610.129,649.259,683.393,713.935,735.461,724.987,714.082,699.377,658.118,622.005
2025-10-21,583.318,549.808,528.535,515.325,516.454,532.467,567.29,626.905,667.428,702.375,686.702,663.691,671.24,698.53,693.579,711.082,716.737,735.068,745.16,736.546,719.126,688.747,665.693,631.671
2025-10-22,586.111,550.873,527.973,518.03,520.431,534.685,571.764,616.037,636.32,636.209,629.309,622.466,606.134,615.381,628.017,657.31,703.293,733.698,746.821,754.393,736.812,705.034,673.77,639.558
2025-10-23,589.699,555.102,533.726,518.064,518.421,537.035,574.625,616.803,639.003,626.158,625.339,623.611,613.7,625.749,641.655,657.772,698.149,733.712,748.326,735.348,716.525,695.608,676.186,635.691
2025-10-24,594.572,558.442,538.112,523.12,522.535,542.043,578.409,614.005,619.092,626.56,615.94,598.117,581.431,606.716,628.498,652.84,698.53,734.69,751.256,740.899,721.2,689.459,668.408,639.137
2025-10-25,594.886,562.305,538.66,527.844,524.882,538.938,563.183,580.576,586.539,592.266,593.158,582.772,588.911,583.562,596.724,620.851,650.266,698.152,718.926,711.137,695.217,673.96,656.578,626.024
2025-10-26,585.042,551.244,528.336,517.093,515.525,527.563,544.534,567.179,594.123,607.074,559.477,500.088,485.923,495.494,560.419,573.229,625.544,678.368,702.654,698.869,685.437,659.324,640.268,606.225
2025-10-27,566.029,535.863,515.758,504.584,507.167,525.355,561.844,596.109,604.249,590.89,591.361,565.7,555.419,582.809,607.044,629.705,669.009,722.343,735.684,733.318,711.335,681.063,660.109,625.374
2025-10-28,579.752,545.098,523.646,514.049,516.219,537.132,571.957,605.273,607.294,598.126,569.826,547.416,528.326,542.814,563.127,602.106,661.824,717.909,745.485,737.918,721.533,691.455,669.243,635.174
2025-10-29,589.108,553.849,532.045,518.893,519.018,540.552,574.377,604.668,593.503,576.65,560.348,549.841,539.723,569.376,585.429,619.848,670.551,722.054,745.983,740.385,722.811,693.492,670.2,640.859
2025-10-30,592.797,558.154,537.122,525.402,523.419,541.61,579.26,616.554,613.85,615.604,611.164,555.725,595.524,629.665,661.243,676.564,702.488,733.764,747.591,738.124,719.462,689.345,667.858,635.704
2025-10-31,592.884,561.387,539.148,524.534,525.341,542.646,580.586,625.061,650.131,636.904,648.253,616.437,600.785,626.33,615.085,620.02,661.342,707.59,724.306,718.949,710.66,681.598,665.333,635.01
2025-11-01,592.554,559.22,535.429,524.689,524.529,537.842,563.406,574.63,553.243,546.619,532.953,525.407,514.975,529.414,546.489,585.282,632.632,685.713,711.982,706.662,692.692,669.703,653.768,625.947
2025-11-02,584.948,553.215,531.207,518.458,523.169,535.55,554.872,568.465,574.819,559.431,504.412,480.015,501.001,508.436,539.459,571.148,625.294,679.159,706.084,703.779,690.755,666.271,649.043,621.746
2025-11-03,578.109,546.209,527.298,516.583,520.982,538.217,576.355,610.682,602.919,579.296,558.888,536.952,529.557,547.365,573.255,609.914,672.371,728.062,751.825,746.192,731.094,702.588,681.958,650.214
2025-11-04,602.866,565.025,542.343,525.816,525.65,542.948,582.162,628.396,651.077,650.925,635.59,636.821,632.754,655.622,669.046,671.105,692.822,734.788,757.437,746.737,729.104,699.958,679.132,645.687
2025-11-05,599.93,566.564,542.93,529.646,529.643,548.771,587.114,630.348,622.559,606.143,590.059,572.528,556.622,574.642,596.078,604.382,676.861,730.409,749.923,737.746,722.247,698.004,676.359,645.164
2025-11-06,599.792,567.235,543.62,530.757,530.836,547.331,589.583,623.523,621.889,597.42,579.363,560.356,544.628,562.95,583.153,627.268,685.849,732.227,749.823,741.04,725.101,700.419,675.885,641.683
2025-11-07,599.029,561.895,541.672,530.523,531.817,549.789,586.529,624.522,625.493,617.826,604.743,576.641,600.505,654.722,624.019,644.611,682.157,723.27,738.269,730.661,712.643,687.904,672.844,642.879
2025-11-08,602.115,561.827,541.535,527.314,526.358,540.055,566.596,586.711,619.755,655.251,667.164,649.158,657.009,663.815,673.838,670.886,685.982,717.885,727.688,719.397,700.275,675.29,663.361,632.216
2025-11-09,594.53,561.421,539.357,525.846,528.034,540.273,560.051,578.182,586.372,554.943,528.895,510.326,496.636,513.3,566.897,597.84,633.145,690.626,709.066,704.059,691.252,668.734,651.555,617.726
2025-11-10,579.143,546.358,526.162,516.029,521.713,537.559,576.944,617.583,609.965,579.97,559.874,532.725,515.267,539.506,565.12,606.202,666.898,721.171,740.506,736.5,717.325,692.083,673.25,641.633
2025-11-11,593.593,559.321,535.73,527.459,526.427,544.991,587.532,629.514,654.208,616.579,602.041,565.732,534.224,547.027,570.992,614.557,670.628,724.544,740.464,738.654,722.416,697.704,674.584,642.045
2025-11-12,596.693,561.342,541.596,530.169,531.866,550.819,583.051,629.594,664.915,662.101,668.042,682.926,689.747,694.272,696.441,699.285,720.751,747.901,754.23,743.778,725.273,699.024,678.249,647.369
2025-11-13,600.769,567.262,545.629,534.348,534.643,553.705,588.38,628.429,668.006,667.579,628.418,622.956,555.349,541.55,571.531,612.155,676.965,727.511,744.194,737.968,721.701,697.879,677.01,646.965
2025-11-14,600.171,565.473,545.121,533.766,534.034,549.958,590.223,626.049,615.55,585.731,562.74,538.294,523.914,546.517,567.91,614.544,674.168,727.632,742.906,731.285,717.276,695.181,677.723,653.684
2025-11-15,609.27,570.629,547.981,533.634,535.387,551.805,580.435,596.86,571.706,540.968,518.865,497.036,490.178,500.474,525.477,569.817,635.425,701.77,727.667,722.421,711.554,689.881,673.034,646.692
2025-11-16,604.262,570.436,549.099,537.25,537.749,553.659,578.418,583.84,558.342,526.67,517.929,501.802,497.973,507.81,536.381,578.946,636.074,697.877,718.002,713.553,702.753,680.621,662.078,629.81
2025-11-17,585.606,554.253,535.711,525.834,522.373,544.647,585.893,633.241,666.532,642.919,629.42,711.702,708.042,724.424,718.012,732.961,742.4,772.42,777.566,770.313,748.825,718.52,698.448,672.177
2025-11-18,625.1,588.53,562.824,549.863,553.714,567.959,610.323,661.44,715.127,746.63,724.85,732.255,700.019,708.169,715.229,730.958,759.826,790.469,792.697,783.194,758.15,733.181,718.799,684.817
2025-11-19,637.06,597.92,576.115,560.933,563.824,579.456,624.119,675.181,724.489,731.331,704.828,672.593,666.437,684.719,705.826,729.329,760.849,794.387,800.042,786.148,767.005,739.594,719.232,686.619
2025-11-20,637.913,600.504,577.632,566.927,567.234,583.928,626.283,679.668,708.599,701.702,719.241,694.487,680.679,693.909,697.215,707.205,744.696,784.677,791.432,789.866,760.254,732.421,717.843,691.582
2025-11-21,642.516,604.698,580.114,566.023,567.845,585.658,625.723,670.955,683.965,654.641,629.201,595.239,566.967,590.223,614.892,651.029,708.257,767.436,781.674,772.364,762.745,724.876,713.171,699.42
2025-11-22,638.934,605.591,584.691,569.989,570.752,585.836,613.286,632.157,631.321,596.429,572.42,550.4,546.144,569.971,581.918,615.676,663.472,722.419,752.984,747.69,736.778,721.961,708.993,684.871
2025-11-23,641.268,609.339,586.077,571.805,572.03,584.665,609.275,621.89,588.69,547.188,525.688,504.4,493.932,513.789,547.479,579.148,641.852,714.255,746.312,741.964,726.582,706.415,688.631,663.458
2025-11-24,615.869,583.118,560.084,547.271,549.148,569.329,607.217,655.536,697.654,724.601,671.076,615.159,610.561,628.328,634.373,665.688,712.298,761.533,772.572,758.869,744.652,716.557,697.086,667.494
2025-11-25,623.053,592.209,569.857,559.309,555.159,571.852,610.231,663.578,703.749,715.62,681.989,647.738,622.407,653.784,691.538,725.558,755.138,791.639,768.854,785.557,770.269,741.043,719.685,693.956
2025-11-26,646.046,608.378,582.447,572.087,573.707,590.054,630.759,683.152,704.641,694.464,657.43,642.686,629.559,654.324,661.712,688.642,724.359,771.152,767.332,759.448,740.028,730.865,731.954,705.958
2025-11-27,653.684,616.516,592.377,575.84,575.702,590.986,626.181,680.418,701.724,680.509,666.023,703.449,700.851,734.086,735.396,744.046,803.193,828.882,815.765,804.861,779.584,750.132,730.152,698.883
2025-11-28,647.238,609.7,586.961,574.242,577.797,597.991,638.212,690.4,718.87,704.896,678.979,634.338,600.108,607.18,622.019,662.679,730.552,794.377,803.048,797.267,779.87,756.841,741.95,715.669
2025-11-29,668.223,634.018,610.546,596.252,594.047,608.022,636.792,656.621,638.847,596.793,582.661,565.965,535.706,540.286,565.703,612.389,673.683,731.95,752.388,745.269,730.27,712.693,697.591,671.174
2025-11-30,629.07,594.927,575.041,562.396,561.554,572.388,597.617,612.803,596.397,558.177,537.585,515.866,502.77,522.614,535.584,585.854,647.463,709.612,734.343,729.078,713.688,695.902,678.709,653.882
2025-12-01,606.038,571.484,554.329,547.332,546.952,566.338,605.305,657.513,692.558,669.78,647.37,624.963,574.89,611.209,619.01,646.632,705.244,766.134,784.458,780.062,758.016,733.647,715.629,680.754
2025-12-02,633.811,597.178,572.433,561.289,566.877,582.693,630.318,684.6,684.632,651.353,616.07,597.398,602.152,621.135,653.537,714.828,760.354,804.807,813.268,801.383,782.773,754.885,733.554,703.253
2025-12-03,653.746,616.509,592.784,580.434,578.966,597.933,641.409,710.678,779.071,819.493,778.994,719.974,716.461,749.539,784.699,801.965,848.882,888.754,876.515,846.32,812.518,779.502,769.528,741.243
2025-12-04,691.997,649.278,623.696,610.246,610.474,629.295,669.609,738.049,808.091,808.315,790.416,773.452,738.885,752.719,779.21,793.415,825.179,860.331,837.264,839.428,817.336,786.186,761.208,731.463
2025-12-05,680.692,635.736,606.296,597.241,598.227,619.938,665.096,737.079,784.524,771.956,719.881,729.677,709.591,711.819,732.157,755.136,777.529,813.61,822.516,812.036,809.671,795.201,778.86,753.259
2025-12-06,704.73,661.777,635.256,617.036,616.965,638.413,672.414,703.328,684.527,630.599,620.335,611.692,599.558,611.094,633.47,648.669,665.711,732.774,749.087,745.071,764.277,742.206,729.583,707.006
2025-12-07,666.349,628.652,604.622,591.012,590.446,606.282,628.287,648.078,631.978,602.546,596.026,572.664,564.326,574.259,593.83,595.027,628.093,699.1,725.067,727.384,751.75,733.587,717.574,688.541
2025-12-08,645.13,607.46,583.869,571.326,576.76,595.546,638.464,699.689,722.602,685.187,662.312,632.041,596.714,609.666,636.791,695.424,764.132,825.415,838.446,829.812,806.967,778.141,759.698,731.883
2025-12-09,681.896,644.692,618.397,604.013,603.097,621.005,666.946,725.924,746.684,693.446,657.05,623.26,596.067,605.81,633.731,663.401,756.654,826.506,841.675,829.546,808.241,778.505,756.705,734.896
2025-12-10,686.352,647.311,623.993,605.867,606.235,624.512,668.989,734.107,749.94,712.608,692.4,657.789,605.866,610.686,641.322,702.304,756.148,794.346,804.776,794.077,769.338,740.843,729.904,701.241
2025-12-11,648.513,613.4,591.409,575.266,579.756,595.769,638.687,690.656,750.37,747.449,724.608,681.46,631.906,662.246,716.092,739.114,770.245,819.008,826.526,805.964,768.043,740.473,724.711,711.54
2025-12-12,688.969,652.726,628.277,618.538,618.955,642.329,686.55,748.202,757.485,705.787,695.823,691.713,650.613,669.759,681.32,711.755,750.327,795.094,808.656,798.61,768.007,744.452,731.243,718.743
2025-12-13,668.511,633.341,606.444,601.657,605.199,618.607,636.859,659.716,687.425,670.702,634.19,676.605,687.136,694.97,687.553,705.255,745.424,769.752,780.91,776.013,774.731,751.082,724.147,714.803
2025-12-14,671.441,636.508,617.066,606.249,607.384,620.438,646.326,673.26,707.103,722.674,712.535,725.954,728.303,728.684,725.837,744.625,781.009,820.276,816.771,804.534,792.81,756.705,740.511,723.217
2025-12-15,676.149,647.089,628.261,617.923,625.797,640.875,683.444,751.711,773.301,724.218,686.64,648.495,612.633,630.75,660.882,722.188,773.508,840.439,861.504,858.636,841.06,808.203,790.184,759.16
2025-12-16,703.229,663.381,641.981,635.367,632.492,651.692,690.338,745.436,774.396,735.575,700.756,685.543,644.135,649.231,657.099,686.309,741.386,802.277,824.962,819.81,800.63,771.687,751.504,720.515
2025-12-17,663.768,623.992,599.779,589.166,586.866,613.236,651.712,715.525,752.453,741.889,750.385,721.914,681.739,709.035,709.2,723.804,783.501,845.195,856.233,847.575,828.519,797.954,777.848,750.465
2025-12-18,700.906,666.168,645.457,631.048,629.78,652.706,697.511,758.993,769.944,708.072,663.901,623.718,599.049,609.087,632.155,676.309,746.306,823.481,851.037,848.484,834.518,804.601,779.899,744.705
2025-12-19,687.345,647,617.682,601.944,602.717,619.645,656.398,712.824,758.609,719.432,667.516,630.187,610.61,652.553,657.367,686.676,736.559,780.678,787.296,781.767,763.888,741.136,729.438,707.735
2025-12-20,662.784,622.757,594.942,576.288,572.848,584.697,608.986,635.464,666.553,682.838,681.079,655.706,609.046,624.423,639.047,672.33,704.957,738.116,748.647,739.515,733.367,714.608,705.326,691.162
2025-12-21,650.842,622.344,600.245,589,592.804,608.054,635.206,657.764,680.753,695.473,713.899,691.017,659.528,597.504,617.068,655.802,731.468,808.085,837.38,833.933,823.07,800.744,786.028,759.294
2025-12-22,712.55,678.463,655.316,644.919,649.026,676.962,722.433,787.594,807.679,736.816,690.419,643.683,614.132,645.369,657.574,697.552,753.091,825.704,851.767,844.15,824.061,795.919,773.817,743.384
2025-12-23,694.379,653.677,622.462,609.325,613.794,630.575,666.517,724.557,759.067,731.611,719.857,720.096,634.936,693.482,709.682,734.619,756.242,793.528,796.188,788.016,768.133,745.293,732.953,706.957
2025-12-24,657.439,620.029,596.283,579.525,580.008,596.011,632.894,696.831,768.307,804.478,805.742,785.851,775.719,799.589,795.013,802.865,824.991,842.747,836.257,823.467,799.779,776.592,765.273,741.877
2025-12-25,693.197,657.722,631.581,620.443,620.813,634.577,662.318,694.96,724.736,715.984,712.482,698.222,667.004,684.67,698.557,749.054,808.098,859.748,875.533,868.599,852.126,832.721,815.208,794.003
2025-12-26,745.579,706.493,684.525,670.799,670.72,695.015,739.56,812.971,901.334,916.089,866.13,831.64,810.48,820.485,847.468,871.616,914.19,971.311,969.993,953.376,932.535,902.557,872.048,848.047
2025-12-27,793.631,752.246,724.511,708.503,707.512,721.152,753.401,782.818,779.626,716.027,688.478,664.683,689.588,709.575,723.323,731.13,794.557,867.604,895.878,895.339,881.574,857.595,838.801,819.299
2025-12-28,778.18,741.637,716.555,700.882,701.811,718.115,744.247,766.972,736.017,650.594,604.856,572.467,559.786,583.821,622.884,664.114,733.213,797.198,825.917,827.377,807.168,779.204,762.813,731.526
2025-12-29,684.509,655.239,633.962,624.638,626.485,644.885,688.267,754.87,788.569,744.176,709.787,700.949,666.162,658.64,677.632,713.041,761.269,824.428,850.608,851.477,831.673,803.776,787.503,757.673
2025-12-30,704.478,667.711,641.635,624.647,627.461,647.263,691.669,758.912,811.113,743.926,713.111,683.249,631.609,635.392,654.288,691.097,763.609,850.293,886.927,885.861,870.91,848.135,831.979,805.285
2025-12-31,755.775,712.642,684.738,668.538,669.3,689.072,729.801,791.181,831.847,843.238,809.442,778.536,767.19,753.252,764.365,818.948,846.627,933.74,948.52,933.158,914.623,888.385,871.851,852.986
